Ritz        Aud         fdu        E_d(eV)-E_u(eV)        lower_conf            lower_term  lower_J  upper_conf    upper_term  upper_J  g_d-g_u  type   
9254.3262   26000000.0  0.222      9.735914-11.0756571    3d6.(5D).5s           e 6D        2.5      3d6.(5D).5p   6D*         1.5      6-4      E1     
9419.8982   6000000.0   0.08       9.7002396-11.0164343   3d6.(5D).5s           e 6D        3.5      3d6.(5D).5p   6D*         3.5      8-8      E1     

9439.2964   2600000.0   0.035      9.735914-11.0494038    3d6.(5D).5s           e 6D        2.5      3d6.(5D).5p   6D*         2.5      6-6      E1     
9536.8077   3120000.0   0.053      9.7002396-11.0002994   3d6.(5D).5s           e 6D        3.5      3d6.(5D).5p   6D*         4.5      8-10     E1     
9682.3295   2500000.0   0.046      9.735914-11.0164343    3d6.(5D).5s           e 6D        2.5      3d6.(5D).5p   6D*         3.5      6-8      E1     

8163.1867   800000.0    0.0057     9.7002396-11.2190607   3d6.(5D).5s           e 6D        3.5      3d6.(5D).5p   6F*         2.5      8-6      E1     
8231.2494   16100000.0  0.204      9.7002396-11.2065018   3d6.(5D).5s           e 6D        3.5      3d6.(5D).5p   6F*         4.5      8-10     E1     
8286.3298   2900000.0   0.0196     9.735914-11.2321638    3d6.(5D).5s           e 6D        2.5      3d6.(5D).5p   6F*         1.5      6-4      E1     

8289.8675   5500000.0   0.056      9.7002396-11.195851    3d6.(5D).5s           e 6D        3.5      3d6.(5D).5p   6F*         3.5      8-8      E1     
8359.537    16000000.0  0.168      9.735914-11.2190607    3d6.(5D).5s           e 6D        2.5      3d6.(5D).5p   6F*         2.5      6-6      E1     
8387.5673   7500000.0   0.039      9.7607579-11.2389481   3d6.(5D).5s           e 6D        1.5      3d6.(5D).5p   6F*         0.5      4-2      E1     

8426.2404   22800000.0  0.243      9.7607579-11.2321638   3d6.(5D).5s           e 6D        1.5      3d6.(5D).5p   6F*         1.5      4-4      E1     
8492.4349   17500000.0  0.253      9.735914-11.195851     3d6.(5D).5s           e 6D        2.5      3d6.(5D).5p   6F*         3.5      6-8      E1     
